base_code,rate_code_name,discount_pct,stratum,promoted_rows,promoted_avg_units_row,promoted_avg_revenue_row,promoted_contribution_per_cup,promoted_units,standard_rows,standard_avg_units_row,standard_avg_revenue_row,standard_contribution_per_cup,standard_units,association_units_lift_pct,contribution_per_cup_delta_thb,has_standard_comparator
RC102,Double Day New User,0.2,Watermelon|GB|0|2026-02,41,13.78048780487805,496.0975609756098,8.63,565,146,7.691780821917808,346.13013698630135,15.210881567230633,1123,0.7915861260126404,-6.580881567230632,True
RC102,Double Day New User,0.2,Watermelon|GB|1|2025-09,43,10.69767441860465,385.1162790697674,8.680000000000001,460,178,5.544943820224719,249.52247191011236,15.096656534954409,987,0.9292665111566645,-6.416656534954408,True
RC102,Double Day New User,0.2,Watermelon|GB|1|2025-11,42,13.357142857142858,480.85714285714283,8.41,561,102,6.421568627450981,288.97058823529414,15.242549618320611,655,1.0800436205016357,-6.832549618320611,True
RC102,Double Day New User,0.2,Watermelon|GB|1|2026-03,23,17.52173913043478,630.7826086956521,8.96,403,110,7.5181818181818185,338.3181818181818,15.955392986698913,827,1.3305819883286891,-6.995392986698912,True
RC102,Double Day New User,0.2,Watermelon|GB|1|2026-05,65,14.615384615384615,526.1538461538462,9.5,950,153,8.633986928104575,388.52941176470586,15.988410295230887,1321,0.6927735398590811,-6.488410295230887,True
RC102,Double Day New User,0.2,Watermelon|GB|1|2026-07,42,10.714285714285714,385.7142857142857,8.64,450,104,6.903846153846154,310.6730769230769,15.384206128133705,718,0.5519299641862314,-6.744206128133705,True
RC102,Double Day New User,0.2,Watermelon|GB|3|2026-01,61,14.721311475409836,529.9672131147541,8.74,898,210,7.180952380952381,323.14285714285717,15.275106100795757,1508,1.0500500065225897,-6.5351061007957565,True
RC102,Double Day New User,0.2,Watermelon|GB|4|2025-10,63,8.936507936507937,321.7142857142857,8.15,563,85,6.6117647058823525,297.52941176470586,15.360711743772244,562,0.35160707224764165,-7.210711743772244,True
RC102,Double Day New User,0.2,Watermelon|GB|4|2025-12,43,10.418604651162791,375.06976744186045,8.39,448,61,6.80327868852459,306.1475409836066,15.013373493975903,415,0.5314093583636874,-6.623373493975903,True
RC102,Double Day New User,0.2,Watermelon|GB|5|2026-04,23,20.130434782608695,724.695652173913,9.49,463,88,8.136363636363637,366.1363636363636,16.004748603351956,716,1.474131649259169,-6.514748603351956,True
RC102,Double Day New User,0.2,Watermelon|GB|5|2026-06,59,11.338983050847459,408.20338983050846,8.000000000000002,669,105,7.685714285714286,345.85714285714283,15.072218091697646,807,0.47533236721063576,-7.0722180916976445,True
RC102,Double Day New User,0.2,Watermelon|GB|5|2026-08,21,10.952380952380953,394.2857142857143,8.190000000000001,230,171,7.52046783625731,338.42105263157896,15.3099066874028,1286,0.4563430348811377,-7.119906687402798,True
RC102,Double Day New User,0.2,Watermelon|LM|0|2026-02,41,13.829268292682928,497.8536585365854,6.470000000000001,567,111,8.126126126126126,365.6756756756757,12.347616407982262,902,0.7018279162835976,-5.877616407982261,True
RC102,Double Day New User,0.2,Watermelon|LM|1|2025-09,42,10.238095238095237,368.57142857142856,6.5200000000000005,430,147,7.394557823129252,332.7551020408163,12.551499540018401,1087,0.3845446182152712,-6.031499540018401,True
RC102,Double Day New User,0.2,Watermelon|LM|1|2025-11,44,10.5,378.0,6.250000000000001,462,147,7.7482993197278915,348.6734693877551,12.418691834942932,1139,0.35513608428446,-6.168691834942931,True
RC102,Double Day New User,0.2,Watermelon|LM|1|2026-03,65,14.76923076923077,531.6923076923077,6.800000000000001,960,234,9.004273504273504,405.1923076923077,13.37169909824395,2107,0.6402467963929759,-6.571699098243949,True
RC102,Double Day New User,0.2,Watermelon|LM|1|2026-05,23,19.695652173913043,709.0434782608696,7.34,453,112,8.616071428571429,387.7232142857143,13.361326424870466,965,1.2859202523090785,-6.021326424870466,True
RC102,Double Day New User,0.2,Watermelon|LM|1|2026-07,39,8.743589743589743,314.7692307692308,6.48,341,145,6.3517241379310345,285.82758620689657,12.66798045602606,921,0.37656950360533403,-6.187980456026059,True
RC102,Double Day New User,0.2,Watermelon|LM|3|2026-01,22,12.318181818181818,443.45454545454544,6.580000000000001,271,129,7.0852713178294575,318.83720930232556,12.47929978118162,914,0.7385617664611099,-5.899299781181619,True
RC102,Double Day New User,0.2,Watermelon|LM|4|2025-10,21,12.0,432.0,5.99,252,165,5.509090909090909,247.9090909090909,12.601672167216721,909,1.1782178217821784,-6.611672167216721,True
RC102,Double Day New User,0.2,Watermelon|LM|4|2025-12,46,14.478260869565217,521.2173913043479,6.23,666,108,7.537037037037037,339.1666666666667,12.335749385749388,814,0.9209486166007903,-6.105749385749387,True
RC102,Double Day New User,0.2,Watermelon|LM|5|2026-04,67,16.71641791044776,601.7910447761194,7.33,1120,182,11.659340659340659,524.6703296703297,13.373510838831292,2122,0.43373612615527457,-6.043510838831292,True
RC102,Double Day New User,0.2,Watermelon|LM|5|2026-06,22,15.863636363636363,571.0909090909091,5.840000000000001,349,147,7.061224489795919,317.7551020408163,12.50567437379576,1038,1.2465843405149761,-6.665674373795759,True
RC102,Double Day New User,0.2,Watermelon|LM|5|2026-08,67,12.194029850746269,438.9850746268657,6.030000000000001,817,162,6.462962962962963,290.8333333333333,12.668481375358166,1047,0.8867553350724886,-6.638481375358165,True
RC103,Seasonal Push,0.12,Guava|GB|0|2025-09,69,3.63768115942029,156.8568115942029,12.060164143426295,251,85,3.211764705882353,157.3764705882353,16.30659340659341,273,0.13261135000265445,-4.246429263167116,True
RC103,Seasonal Push,0.12,Guava|GB|0|2026-08,42,3.4285714285714284,147.84,10.9412,144,103,2.9514563106796117,144.62135922330097,15.89746710526316,304,0.16165413533834583,-4.95626710526316,True
RC103,Seasonal Push,0.12,Guava|GB|2|2026-06,19,4.2105263157894735,181.5578947368421,10.1112,80,92,3.532608695652174,173.09782608695653,15.484184615384615,325,0.19190283400809705,-5.372984615384615,True
RC103,Seasonal Push,0.12,Guava|GB|2|2026-07,17,3.2941176470588234,142.04235294117646,11.461199999999996,56,67,3.328358208955224,163.08955223880596,15.12206278026906,223,-0.010287523080981353,-3.6608627802690634,True
RC103,Seasonal Push,0.12,Guava|GB|3|2026-06,30,3.6666666666666665,158.10666666666665,11.1812,110,124,3.193548387096774,156.48387096774192,15.061313131313131,396,0.14814814814814814,-3.8801131313131307,True
RC103,Seasonal Push,0.12,Guava|GB|4|2025-10,38,3.736842105263158,161.13263157894735,12.331200000000003,142,83,2.5421686746987953,124.56626506024097,16.27407582938389,211,0.46994262908455964,-3.942875829383887,True
RC103,Seasonal Push,0.12,Guava|GB|4|2026-06,71,3.295774647887324,142.1138028169014,10.891199999999998,234,111,3.135135135135135,153.6216216216216,15.079712643678162,348,0.05123846527440512,-4.188512643678164,True
RC103,Seasonal Push,0.12,Guava|GB|5|2026-07,17,5.0,215.6,11.681199999999999,85,117,2.8974358974358974,141.97435897435898,14.954778761061947,339,0.7256637168141593,-3.2735787610619482,True
RC103,Seasonal Push,0.12,Guava|GB|6|2025-09,37,3.3783783783783785,145.67567567567568,12.501199999999999,125,87,3.3448275862068964,163.89655172413794,16.317628865979383,291,0.010030649205907016,-3.8164288659793844,True
RC103,Seasonal Push,0.12,Guava|GB|6|2025-10,17,4.882352941176471,210.52705882352942,12.331200000000003,83,115,3.0869565217391304,151.2608695652174,15.988366197183101,355,0.5816072908036456,-3.6571661971830984,True
RC103,Seasonal Push,0.12,Guava|GB|6|2026-08,67,3.985074626865672,171.83641791044775,11.69794157303371,267,107,2.8411214953271027,139.21495327102804,15.720953947368422,304,0.4026413982717991,-4.023012374334712,True
RC103,Seasonal Push,0.12,Guava|LM|0|2025-09,70,3.3285714285714287,143.528,9.53743347639485,233,117,3.094017094017094,151.60683760683762,13.505607734806631,362,0.07580899763220206,-3.9681742584117803,True
RC103,Seasonal Push,0.12,Guava|LM|0|2026-08,35,3.3714285714285714,145.376,8.354000000000001,118,175,2.954285714285714,144.76,12.966092843326887,517,0.14119922630560944,-4.612092843326886,True
RC103,Seasonal Push,0.12,Guava|LM|2|2026-06,52,3.1346153846153846,135.1646153846154,7.524,163,114,2.9473684210526314,144.42105263157896,12.600863095238097,336,0.06353021978021989,-5.076863095238097,True
RC103,Seasonal Push,0.12,Guava|LM|2|2026-07,52,3.173076923076923,136.82307692307694,8.873999999999997,165,202,3.1485148514851486,154.27722772277227,12.372327044025157,636,0.007801161103047738,-3.49832704402516,True
RC103,Seasonal Push,0.12,Guava|LM|3|2026-06,37,3.945945945945946,170.14918918918917,8.594000000000001,146,89,3.0,147.0,12.352584269662923,267,0.3153153153153154,-3.758584269662922,True
RC103,Seasonal Push,0.12,Guava|LM|4|2025-10,35,2.3714285714285714,102.256,9.744000000000002,83,128,3.234375,158.484375,13.548550724637682,414,-0.26680469289164943,-3.8045507246376804,True
RC103,Seasonal Push,0.12,Guava|LM|5|2026-07,55,3.2545454545454544,140.33599999999998,9.094000000000003,179,114,3.3684210526315788,165.05263157894737,12.407317708333332,384,-0.03380681818181819,-3.3133177083333294,True
RC103,Seasonal Push,0.12,Guava|LM|6|2025-09,40,2.775,119.65799999999999,9.914,111,123,3.3495934959349594,164.130081300813,13.506650485436895,412,-0.17154126213592236,-3.592650485436895,True
RC103,Seasonal Push,0.12,Guava|LM|6|2025-10,51,3.7254901960784315,160.64313725490194,9.744000000000003,190,107,3.3551401869158877,164.4018691588785,13.277270194986073,359,0.1103828718116775,-3.53327019498607,True
RC103,Seasonal Push,0.12,Guava|LM|6|2026-08,82,3.5121951219512195,151.44585365853658,8.734625000000001,288,105,3.7333333333333334,182.93333333333334,12.546964285714287,392,-0.059233449477351874,-3.8123392857142857,True
RC103,Seasonal Push,0.12,MixedBerryPremium|GB|0|2026-08,30,1.6,125.31199999999998,-6.3968000000000025,48,115,1.608695652173913,143.17391304347825,1.1886486486486503,185,-0.00540540540540535,-7.5854486486486525,True
RC103,Seasonal Push,0.12,MixedBerryPremium|GB|2|2026-06,35,2.2,172.30399999999997,3.003199999999996,77,72,1.9166666666666667,170.58333333333334,11.477246376811594,138,0.14782608695652177,-8.474046376811598,True
RC103,Seasonal Push,0.12,MixedBerryPremium|GB|2|2026-07,12,2.4166666666666665,189.27333333333334,-1.4768000000000006,29,84,1.619047619047619,144.0952380952381,8.515588235294118,136,0.4926470588235292,-9.992388235294118,True
RC103,Seasonal Push,0.12,MixedBerryPremium|GB|3|2026-06,41,2.1707317073170733,170.01170731707316,1.053199999999999,89,81,2.0617283950617282,183.49382716049382,11.908742514970061,167,0.05286987001606569,-10.855542514970063,True
RC103,Seasonal Push,0.12,MixedBerryPremium|GB|4|2026-06,10,1.9,148.808,5.2232,19,46,1.826086956521739,162.52173913043478,10.926190476190474,84,0.040476190476190554,-5.7029904761904735,True
RC103,Seasonal Push,0.12,MixedBerryPremium|GB|5|2026-07,12,1.75,137.06,2.543200000000001,21,79,1.9493670886075949,173.49367088607596,8.305844155844158,154,-0.10227272727272729,-5.762644155844157,True
RC103,Seasonal Push,0.12,MixedBerryPremium|GB|6|2026-08,32,1.90625,149.29749999999999,-9.085488524590165,61,88,1.9090909090909092,169.9090909090909,5.447619047619048,168,-0.0014880952380952328,-14.533107572209213,True
RC103,Seasonal Push,0.12,MixedBerryPremium|LM|0|2026-08,19,1.631578947368421,127.78526315789475,-11.096000000000004,31,62,1.7419354838709677,155.03225806451613,-3.820462962962962,108,-0.06335282651072127,-7.275537037037042,True
RC103,Seasonal Push,0.12,MixedBerryPremium|LM|2|2026-06,15,1.7333333333333334,135.75466666666665,-1.696000000000006,26,84,2.0833333333333335,185.41666666666666,5.490171428571431,175,-0.16800000000000004,-7.186171428571437,True
RC103,Seasonal Push,0.12,MixedBerryPremium|LM|2|2026-07,37,1.7837837837837838,139.70594594594596,-6.176000000000003,66,135,1.6962962962962962,150.97037037037038,3.727423580786029,229,0.05157559306030923,-9.903423580786033,True
RC103,Seasonal Push,0.12,MixedBerryPremium|LM|3|2026-06,10,2.0,156.64,-3.6460000000000043,20,76,1.9473684210526316,173.31578947368422,6.13,148,0.027027027027026973,-9.776000000000003,True
RC103,Seasonal Push,0.12,MixedBerryPremium|LM|4|2026-06,38,2.0789473684210527,162.82315789473682,0.5239999999999995,79,68,1.838235294117647,163.60294117647058,5.614239999999999,125,0.1309473684210527,-5.09024,True
RC103,Seasonal Push,0.12,MixedBerryPremium|LM|5|2026-07,32,1.71875,134.61249999999998,-2.156,55,64,2.09375,186.34375,2.102014925373137,134,-0.17910447761194026,-4.258014925373137,True
RC103,Seasonal Push,0.12,MixedBerryPremium|LM|6|2026-08,65,1.9692307692307693,154.23015384615383,-13.319750000000003,128,55,1.6181818181818182,144.01818181818183,-1.0139325842696618,89,0.21694036300777886,-12.30581741573034,True
RC103,Seasonal Push,0.12,PassionFruit|GB|0|2025-09,59,2.5254237288135593,144.45423728813557,12.338577181208054,149,49,2.5714285714285716,167.14285714285714,18.347619047619045,126,-0.01789077212806034,-6.009041866410991,True
RC103,Seasonal Push,0.12,PassionFruit|GB|0|2026-08,14,3.642857142857143,208.37142857142857,3.142000000000002,51,86,2.6627906976744184,173.08139534883722,8.999737991266377,229,0.36805988771054277,-5.857737991266375,True
RC103,Seasonal Push,0.12,PassionFruit|GB|2|2026-07,29,2.4482758620689653,140.04137931034484,5.322000000000003,71,109,2.0275229357798166,131.78899082568807,9.447556561085973,221,0.20752067405211405,-4.12555656108597,True
RC103,Seasonal Push,0.12,PassionFruit|GB|4|2025-10,16,1.6875,96.525,14.252000000000002,27,100,2.36,153.4,19.027288135593224,236,-0.28495762711864403,-4.775288135593222,True
RC103,Seasonal Push,0.12,PassionFruit|GB|4|2026-06,33,3.6363636363636362,208.0,4.781999999999999,120,116,2.4827586206896552,161.3793103448276,9.544583333333332,288,0.46464646464646453,-4.762583333333333,True
RC103,Seasonal Push,0.12,PassionFruit|GB|5|2026-07,32,3.53125,201.9875,3.0820000000000007,113,86,2.941860465116279,191.22093023255815,9.760039525691699,253,0.20034584980237158,-6.678039525691698,True
RC103,Seasonal Push,0.12,PassionFruit|GB|6|2025-09,20,2.6,148.72,11.871999999999998,52,92,3.097826086956522,201.3586956521739,18.30463157894737,285,-0.1607017543859649,-6.432631578947371,True
RC103,Seasonal Push,0.12,PassionFruit|GB|6|2025-10,36,3.638888888888889,208.14444444444445,14.252,131,57,2.543859649122807,165.35087719298247,18.34862068965517,145,0.43045977011494263,-4.09662068965517,True
RC103,Seasonal Push,0.12,PassionFruit|GB|6|2026-08,36,3.7777777777777777,216.08888888888887,2.6687647058823556,136,95,2.5789473684210527,167.6315789473684,10.419102040816327,245,0.46485260770975056,-7.750337334933971,True
RC103,Seasonal Push,0.12,PassionFruit|LM|0|2025-09,66,2.9393939393939394,168.13333333333333,8.875721649484536,194,157,2.426751592356688,157.7388535031847,15.01737532808399,381,0.21124632148254197,-6.141653678599454,True
RC103,Seasonal Push,0.12,PassionFruit|LM|0|2026-08,51,3.0784313725490198,176.08627450980393,-0.2899999999999973,157,168,2.6785714285714284,174.10714285714286,5.584977777777779,450,0.14928104575163403,-5.874977777777777,True
RC103,Seasonal Push,0.12,PassionFruit|LM|2|2026-07,35,3.3142857142857145,189.57714285714286,1.8900000000000026,116,162,2.691358024691358,174.93827160493828,5.644311926605504,436,0.23145478374836181,-3.754311926605502,True
RC103,Seasonal Push,0.12,PassionFruit|LM|3|2026-06,68,3.0294117647058822,173.28235294117647,2.01,206,141,2.50354609929078,162.7304964539007,5.366487252124645,353,0.2100483252791201,-3.356487252124645,True
RC103,Seasonal Push,0.12,PassionFruit|LM|4|2025-10,56,3.0535714285714284,174.66428571428574,10.820000000000002,171,96,2.8333333333333335,184.16666666666666,14.592941176470587,272,0.07773109243697474,-3.772941176470585,True
RC103,Seasonal Push,0.12,PassionFruit|LM|4|2026-06,31,2.7419354838709675,156.83870967741936,1.3499999999999983,85,86,3.13953488372093,204.06976744186048,5.738888888888888,270,-0.12664277180406214,-4.388888888888889,True
RC103,Seasonal Push,0.12,PassionFruit|LM|5|2026-07,30,3.2333333333333334,184.9466666666667,-0.3499999999999991,97,113,2.5575221238938055,166.23893805309734,5.671453287197233,289,0.26424452133794696,-6.0214532871972315,True
RC103,Seasonal Push,0.12,PassionFruit|LM|6|2025-09,50,3.0,171.6,8.439999999999998,150,113,2.495575221238938,162.21238938053096,15.283971631205674,282,0.2021276595744681,-6.843971631205676,True
RC103,Seasonal Push,0.12,PassionFruit|LM|6|2025-10,31,1.935483870967742,110.70967741935483,10.820000000000002,60,153,2.7058823529411766,175.88235294117646,14.034927536231882,414,-0.2847124824684433,-3.2149275362318797,True
RC103,Seasonal Push,0.12,PassionFruit|LM|6|2026-08,97,3.0412371134020617,173.95876288659792,-0.7153220338983022,295,105,3.104761904761905,201.8095238095238,6.489815950920247,326,-0.02046043893491878,-7.205137984818549,True
RC103,Seasonal Push,0.12,Pineapple|GB|0|2025-09,97,4.876288659793815,210.26556701030927,12.30747906976744,473,39,4.461538461538462,218.6153846153846,16.032528735632184,174,0.0929612513330964,-3.725049665864743,True
RC103,Seasonal Push,0.12,Pineapple|GB|0|2026-08,57,4.649122807017544,200.47017543859647,12.1712,265,172,4.476744186046512,219.36046511627907,16.115194805194808,770,0.03850535429482793,-3.943994805194807,True
RC103,Seasonal Push,0.12,Pineapple|GB|2|2026-06,39,4.769230769230769,205.64923076923077,13.1412,186,105,4.714285714285714,231.0,18.42828282828283,495,0.011655011655011593,-5.287082828282829,True
RC103,Seasonal Push,0.12,Pineapple|GB|2|2026-07,21,3.5714285714285716,154.0,13.071200000000003,75,150,4.153333333333333,203.51333333333332,16.342102728731945,623,-0.14010548039440496,-3.270902728731942,True
RC103,Seasonal Push,0.12,Pineapple|GB|3|2026-06,20,3.0,129.35999999999999,13.511200000000002,60,81,4.802469135802469,235.320987654321,18.00156812339332,389,-0.3753213367609255,-4.490368123393317,True
RC103,Seasonal Push,0.12,Pineapple|GB|4|2025-10,43,5.906976744186046,254.70883720930232,12.3812,254,98,4.704081632653061,230.5,16.361648590021694,461,0.2557130605861877,-3.9804485900216946,True
RC103,Seasonal Push,0.12,Pineapple|GB|4|2026-06,43,6.0,258.71999999999997,14.1012,258,117,4.632478632478633,226.991452991453,18.13841328413284,542,0.29520295202952007,-4.037213284132841,True
RC103,Seasonal Push,0.12,Pineapple|GB|5|2026-07,58,5.724137931034483,246.8248275862069,12.3112,332,132,4.704545454545454,230.52272727272728,16.545893719806763,621,0.21672497084790954,-4.234693719806764,True
RC103,Seasonal Push,0.12,Pineapple|GB|6|2025-09,43,5.046511627906977,217.60558139534882,11.871199999999998,217,117,5.222222222222222,255.88888888888889,15.870229132569557,611,-0.033646709549727816,-3.999029132569559,True
RC103,Seasonal Push,0.12,Pineapple|GB|6|2025-10,61,4.377049180327869,188.7383606557377,12.381199999999998,267,191,5.204188481675392,255.00523560209425,16.49953722334004,994,-0.158937229936999,-4.118337223340044,True
RC103,Seasonal Push,0.12,Pineapple|GB|6|2026-08,38,4.552631578947368,196.30947368421053,11.538309826589595,173,118,4.491525423728813,220.08474576271186,16.124584905660377,530,0.013604766633565024,-4.5862750790707825,True
RC103,Seasonal Push,0.12,Pineapple|LM|0|2025-09,56,5.464285714285714,235.61999999999998,9.588477124183004,306,203,3.9261083743842367,192.3793103448276,12.74375156838143,797,0.3917816813048933,-3.155274444198426,True
RC103,Seasonal Push,0.12,Pineapple|LM|0|2026-08,21,6.285714285714286,271.04,9.584,132,134,4.156716417910448,203.67910447761193,12.791310592459606,557,0.5121826109258782,-3.2073105924596064,True
RC103,Seasonal Push,0.12,Pineapple|LM|2|2026-06,43,5.232558139534884,225.62790697674419,10.554,225,137,4.043795620437956,198.14598540145985,15.668862815884479,554,0.2939719586936447,-5.114862815884479,True
RC103,Seasonal Push,0.12,Pineapple|LM|2|2026-07,63,5.158730158730159,222.44444444444446,10.484000000000004,325,158,4.848101265822785,237.55696202531647,13.320639686684073,766,0.06407227817149486,-2.8366396866840695,True
RC103,Seasonal Push,0.12,Pineapple|LM|3|2026-06,61,5.655737704918033,243.87540983606556,10.924000000000001,345,157,4.165605095541402,204.11464968152868,15.694464831804282,654,0.35772296585952756,-4.770464831804281,True
RC103,Seasonal Push,0.12,Pineapple|LM|4|2025-10,39,4.051282051282051,174.69128205128206,9.794,158,131,4.244274809160306,207.96946564885496,13.66523381294964,556,-0.04547131525548809,-3.87123381294964,True
RC103,Seasonal Push,0.12,Pineapple|LM|4|2026-06,35,5.057142857142857,218.064,11.514,177,120,4.491666666666666,220.09166666666667,15.272504638218926,539,0.12589451364961568,-3.758504638218927,True
RC103,Seasonal Push,0.12,Pineapple|LM|5|2026-07,20,5.0,215.6,9.724,100,98,4.8061224489795915,235.5,14.024246284501062,471,0.04033970276008492,-4.300246284501062,True
RC103,Seasonal Push,0.12,Pineapple|LM|6|2025-09,39,4.512820512820513,194.5928205128205,9.283999999999999,176,120,4.483333333333333,219.68333333333334,12.665836431226767,538,0.006577066056620007,-3.381836431226768,True
RC103,Seasonal Push,0.12,Pineapple|LM|6|2025-10,23,6.739130434782608,290.59130434782605,9.793999999999999,155,42,5.023809523809524,246.16666666666666,13.590000000000002,211,0.3414382855965381,-3.796000000000003,True
RC103,Seasonal Push,0.12,Pineapple|LM|6|2026-08,118,5.889830508474576,253.9694915254237,9.185640287769784,695,114,4.324561403508772,211.90350877192984,13.077281947261662,493,0.3619486368480762,-3.891641659491878,True
RC103,Seasonal Push,0.12,Watermelon|GB|0|2025-09,21,8.476190476190476,335.65714285714284,11.395999999999999,178,130,5.915384615384616,266.1923076923077,15.199453836150846,769,0.4329060622948788,-3.8034538361508474,True
RC103,Seasonal Push,0.12,Watermelon|GB|0|2026-08,42,8.404761904761905,332.8285714285714,11.176,353,141,5.9787234042553195,269.0425531914894,15.183606168446026,843,0.40577868157939334,-4.007606168446026,True
RC103,Seasonal Push,0.12,Watermelon|GB|2|2026-06,43,8.418604651162791,333.37674418604655,10.896,362,64,7.5625,340.3125,15.13793388429752,484,0.11320392081491448,-4.24193388429752,True
RC103,Seasonal Push,0.12,Watermelon|GB|2|2026-07,41,6.7073170731707314,265.609756097561,11.286000000000001,275,144,7.208333333333333,324.375,15.397774566473988,1038,-0.0695051459185112,-4.111774566473986,True
RC103,Seasonal Push,0.12,Watermelon|GB|3|2026-06,21,9.714285714285714,384.68571428571425,10.876,204,109,6.7889908256880735,305.5045871559633,15.173783783783785,740,0.43088803088803074,-4.297783783783785,True
RC103,Seasonal Push,0.12,Watermelon|GB|4|2025-10,40,6.35,251.45999999999998,10.876,254,85,6.6117647058823525,297.52941176470586,15.360711743772244,562,-0.039590747330960796,-4.484711743772245,True
RC103,Seasonal Push,0.12,Watermelon|GB|4|2026-06,43,7.767441860465116,307.5906976744186,10.736,334,125,5.576,250.92,15.154763271162125,697,0.3930132461379334,-4.418763271162124,True
RC103,Seasonal Push,0.12,Watermelon|GB|5|2026-07,42,8.5,336.59999999999997,11.485999999999999,357,139,7.0215827338129495,315.9712230215827,15.390194672131148,976,0.2105532786885247,-3.9041946721311493,True
RC103,Seasonal Push,0.12,Watermelon|GB|6|2025-09,41,8.536585365853659,338.0487804878049,11.395999999999999,350,127,6.866141732283465,308.9763779527559,15.107729357798165,872,0.24328708883419115,-3.7117293577981663,True
RC103,Seasonal Push,0.12,Watermelon|GB|6|2025-10,21,7.476190476190476,296.0571428571428,10.876,157,42,6.5,292.5,15.160000000000002,273,0.1501831501831501,-4.2840000000000025,True
RC103,Seasonal Push,0.12,Watermelon|GB|6|2026-08,62,7.338709677419355,290.61290322580646,11.266000000000002,455,150,5.993333333333333,269.7,15.173236929922135,899,0.22447881158276228,-3.9072369299221332,True
RC103,Seasonal Push,0.12,Watermelon|LM|0|2025-09,143,6.5524475524475525,259.4769230769231,8.82478121664888,937,123,5.894308943089431,265.2439024390244,12.499834482758622,725,0.1116566192428261,-3.6750532661097424,True
RC103,Seasonal Push,0.12,Watermelon|LM|0|2026-08,39,6.794871794871795,269.0769230769231,8.8,265,187,6.406417112299465,288.28877005347596,12.487988313856428,1198,0.060635246778819374,-3.687988313856428,True
RC103,Seasonal Push,0.12,Watermelon|LM|2|2026-06,41,8.073170731707316,319.69756097560975,8.520000000000001,331,180,6.3,283.5,12.379444444444445,1134,0.281455671699574,-3.859444444444444,True
RC103,Seasonal Push,0.12,Watermelon|LM|2|2026-07,43,7.023255813953488,278.1209302325582,8.91,302,189,5.343915343915344,240.47619047619048,12.700920792079208,1010,0.3142528206309003,-3.7909207920792074,True
RC103,Seasonal Push,0.12,Watermelon|LM|3|2026-06,62,6.870967741935484,272.09032258064514,8.499999999999998,426,142,6.246478873239437,281.09154929577466,12.356674182638107,887,0.09997454267738304,-3.856674182638109,True
RC103,Seasonal Push,0.12,Watermelon|LM|4|2025-10,42,7.666666666666667,303.59999999999997,8.499999999999998,322,165,5.509090909090909,247.9090909090909,12.601672167216721,909,0.39163916391639186,-4.101672167216723,True
RC103,Seasonal Push,0.12,Watermelon|LM|4|2026-06,40,6.625,262.35,8.360000000000001,265,130,7.1,319.5,12.436273022751895,923,-0.06690140845070414,-4.076273022751893,True
RC103,Seasonal Push,0.12,Watermelon|LM|5|2026-07,42,6.333333333333333,250.8,9.11,266,106,6.622641509433962,298.0188679245283,12.720455840455841,702,-0.04368471035137711,-3.610455840455842,True
RC103,Seasonal Push,0.12,Watermelon|LM|6|2025-09,39,9.025641025641026,357.41538461538465,9.02,352,123,6.8861788617886175,309.8780487804878,12.594994096812279,847,0.3106893106893107,-3.5749940968122793,True
RC103,Seasonal Push,0.12,Watermelon|LM|6|2025-10,62,8.161290322580646,323.18709677419355,8.499999999999998,506,208,6.841346153846154,307.8605769230769,12.510463808854531,1423,0.19293632262598326,-4.010463808854533,True
RC103,Seasonal Push,0.12,Watermelon|LM|6|2026-08,107,8.25233644859813,326.792523364486,9.002627406568516,883,106,7.886792452830188,354.9056603773585,12.458169856459332,836,0.04634887984617464,-3.4555424498908156,True
