week_start,kitchen,sku,units_sold,units_wasted,waste_cost_thb,waste_rate,series_active
2026-01-12,BKK_Sukhumvit,PassionFruit,393,32.0,807.04,0.07529411764705882,True
2026-01-12,BKK_Sukhumvit,Pineapple,738,33.0,538.56,0.042801556420233464,True
2026-01-12,BKK_Sukhumvit,Watermelon,1105,28.0,387.24,0.02471315092674316,True
2026-01-12,Pattaya_Beach,Guava,575,35.0,528.5,0.05737704918032787,True
2026-01-12,Pattaya_Beach,PassionFruit,452,45.0,1134.9,0.09054325955734406,True
2026-01-12,Pattaya_Beach,Pineapple,847,40.0,652.8,0.04509582863585118,True
2026-01-12,Pattaya_Beach,Watermelon,1244,40.0,553.2,0.03115264797507788,True
2026-01-12,Pattaya_Central,Guava,661,29.0,437.9,0.042028985507246375,True
2026-01-12,Pattaya_Central,PassionFruit,526,43.0,1084.46,0.07557117750439367,True
2026-01-12,Pattaya_Central,Pineapple,993,42.0,685.44,0.04057971014492753,True
2026-01-12,Pattaya_Central,Watermelon,1433,47.0,650.01,0.03175675675675676,True
2026-01-19,BKK_Ladprao,Guava,299,24.0,373.68,0.07430340557275542,True
2026-01-19,BKK_Ladprao,PassionFruit,260,39.0,918.45,0.13043478260869565,True
2026-01-19,BKK_Ladprao,Pineapple,434,35.0,553.35,0.07462686567164178,True
2026-01-19,BKK_Ladprao,Watermelon,659,31.0,438.03000000000003,0.04492753623188406,True
2026-01-19,BKK_Sukhumvit,Guava,497,30.0,467.1,0.056925996204933584,True
2026-01-19,BKK_Sukhumvit,PassionFruit,391,32.0,753.6,0.07565011820330969,True
2026-01-19,BKK_Sukhumvit,Pineapple,720,34.0,537.54,0.04509283819628647,True
2026-01-19,BKK_Sukhumvit,Watermelon,1087,35.0,494.55,0.031194295900178252,True
2026-01-19,Pattaya_Beach,Guava,484,27.0,420.39,0.05283757338551859,True
2026-01-19,Pattaya_Beach,PassionFruit,447,39.0,918.45,0.08024691358024691,True
2026-01-19,Pattaya_Beach,Pineapple,810,33.0,521.73,0.03914590747330961,True
2026-01-19,Pattaya_Beach,Watermelon,1266,31.0,438.03000000000003,0.023901310717039322,True
2026-01-19,Pattaya_Central,Guava,660,36.0,560.52,0.05172413793103448,True
2026-01-19,Pattaya_Central,PassionFruit,497,48.0,1130.4,0.08807339449541285,True
2026-01-19,Pattaya_Central,Pineapple,1028,46.0,727.26,0.04283054003724395,True
2026-01-19,Pattaya_Central,Watermelon,1427,42.0,593.46,0.02859087814840027,True
2026-01-26,BKK_Ladprao,Guava,287,19.0,292.6,0.06209150326797386,True
2026-01-26,BKK_Ladprao,PassionFruit,234,31.0,754.85,0.1169811320754717,True
2026-01-26,BKK_Ladprao,Pineapple,458,34.0,516.12,0.06910569105691057,True
2026-01-26,BKK_Ladprao,Watermelon,676,30.0,408.59999999999997,0.042492917847025496,True
2026-01-26,BKK_Sukhumvit,Guava,482,33.0,508.20000000000005,0.06407766990291262,True
2026-01-26,BKK_Sukhumvit,PassionFruit,360,23.0,560.05,0.06005221932114883,True
2026-01-26,BKK_Sukhumvit,Pineapple,758,36.0,546.48,0.04534005037783375,True
2026-01-26,BKK_Sukhumvit,Watermelon,1110,33.0,449.46,0.028871391076115485,True
2026-01-26,Pattaya_Beach,Guava,472,28.0,431.20000000000005,0.056,True
2026-01-26,Pattaya_Beach,PassionFruit,444,43.0,1047.05,0.08829568788501027,True
2026-01-26,Pattaya_Beach,Pineapple,906,36.0,546.48,0.03821656050955414,True
2026-01-26,Pattaya_Beach,Watermelon,1314,45.0,612.9,0.033112582781456956,True
2026-01-26,Pattaya_Central,Guava,602,31.0,477.40000000000003,0.04897314375987362,True
2026-01-26,Pattaya_Central,PassionFruit,490,40.0,974.0,0.07547169811320754,True
2026-01-26,Pattaya_Central,Pineapple,984,46.0,698.28,0.04466019417475728,True
2026-01-26,Pattaya_Central,Watermelon,1554,51.0,694.62,0.03177570093457944,True
2026-02-02,BKK_Ladprao,Guava,363,29.0,416.72999999999996,0.07397959183673469,True
2026-02-02,BKK_Ladprao,PassionFruit,226,37.0,924.26,0.14068441064638784,True
2026-02-02,BKK_Ladprao,Pineapple,466,41.0,656.0,0.08086785009861933,True
2026-02-02,BKK_Ladprao,Watermelon,767,33.0,453.09000000000003,0.04125,True
2026-02-02,BKK_Sukhumvit,Guava,563,29.0,416.72999999999996,0.048986486486486486,True
2026-02-02,BKK_Sukhumvit,PassionFruit,428,45.0,1124.1,0.09513742071881606,True
2026-02-02,BKK_Sukhumvit,Pineapple,876,41.0,656.0,0.04471101417666303,True
2026-02-02,BKK_Sukhumvit,Watermelon,1337,32.0,439.36,0.02337472607742878,True
2026-02-02,Pattaya_Beach,Guava,620,32.0,459.84,0.049079754601226995,True
2026-02-02,Pattaya_Beach,PassionFruit,506,44.0,1099.12,0.08,True
2026-02-02,Pattaya_Beach,Pineapple,943,45.0,720.0,0.04554655870445344,True
2026-02-02,Pattaya_Beach,Watermelon,1418,46.0,631.58,0.031420765027322405,True
2026-02-02,Pattaya_Central,Guava,712,38.0,546.06,0.050666666666666665,True
2026-02-02,Pattaya_Central,PassionFruit,606,44.0,1099.1200000000001,0.06769230769230769,True
2026-02-02,Pattaya_Central,Pineapple,1145,50.0,800.0,0.04184100418410042,True
2026-02-02,Pattaya_Central,Watermelon,1756,54.0,741.4200000000001,0.02983425414364641,True
2026-02-09,BKK_Ladprao,Guava,304,23.0,336.72,0.07033639143730887,True
2026-02-09,BKK_Ladprao,PassionFruit,227,30.0,744.0,0.11673151750972763,True
2026-02-09,BKK_Ladprao,Pineapple,476,32.0,504.32,0.06299212598425197,True
2026-02-09,BKK_Ladprao,Watermelon,741,41.0,572.36,0.052429667519181586,True
2026-02-09,BKK_Sukhumvit,Guava,488,26.0,380.64,0.05058365758754864,True
2026-02-09,BKK_Sukhumvit,PassionFruit,375,32.0,793.6,0.07862407862407862,True
2026-02-09,BKK_Sukhumvit,Pineapple,796,28.0,441.28,0.03398058252427184,True
2026-02-09,BKK_Sukhumvit,Watermelon,1264,49.0,684.0400000000001,0.037319116527037316,True
2026-02-09,Pattaya_Beach,Guava,567,32.0,468.48,0.05342237061769616,True
2026-02-09,Pattaya_Beach,PassionFruit,448,41.0,1016.8,0.08384458077709611,True
2026-02-09,Pattaya_Beach,Pineapple,843,39.0,614.64,0.04421768707482993,True
2026-02-09,Pattaya_Beach,Watermelon,1390,54.0,753.84,0.037396121883656507,True
2026-02-09,Pattaya_Central,Guava,634,34.0,497.76,0.05089820359281437,True
2026-02-09,Pattaya_Central,PassionFruit,528,43.0,1066.4,0.07530647985989491,True
2026-02-09,Pattaya_Central,Pineapple,1059,40.0,630.4,0.036396724294813464,True
2026-02-09,Pattaya_Central,Watermelon,1588,56.0,781.76,0.0340632603406326,True
2026-02-16,BKK_Ladprao,Guava,295,30.0,429.3,0.09230769230769231,True
2026-02-16,BKK_Ladprao,PassionFruit,213,29.0,745.3,0.11983471074380166,True
2026-02-16,BKK_Ladprao,Pineapple,473,42.0,637.56,0.08155339805825243,True
2026-02-16,BKK_Ladprao,Watermelon,705,34.0,472.26,0.046008119079837616,True
2026-02-16,BKK_Sukhumvit,Guava,456,28.0,400.68,0.05785123966942149,True
2026-02-16,BKK_Sukhumvit,PassionFruit,412,38.0,976.6,0.08444444444444445,True
2026-02-16,BKK_Sukhumvit,Pineapple,777,34.0,516.12,0.04192355117139334,True
2026-02-16,BKK_Sukhumvit,Watermelon,1201,41.0,569.49,0.033011272141706925,True
2026-02-16,Pattaya_Beach,Guava,553,30.0,429.3,0.051457975986277875,True
2026-02-16,Pattaya_Beach,PassionFruit,419,43.0,1105.1,0.09307359307359307,True
2026-02-16,Pattaya_Beach,Pineapple,938,39.0,592.02,0.03991811668372569,True
2026-02-16,Pattaya_Beach,Watermelon,1389,46.0,638.94,0.03205574912891986,True
2026-02-16,Pattaya_Central,Guava,633,37.0,529.47,0.05522388059701493,True
2026-02-16,Pattaya_Central,PassionFruit,526,54.0,1387.8,0.09310344827586207,True
2026-02-16,Pattaya_Central,Pineapple,1074,46.0,698.28,0.04107142857142857,True
2026-02-16,Pattaya_Central,Watermelon,1598,41.0,569.49,0.025015253203172667,True
2026-02-23,BKK_Ladprao,Guava,296,27.0,393.66,0.08359133126934984,True
2026-02-23,BKK_Ladprao,MixedBerryPremium,49,27.0,1125.63,0.35526315789473684,True
2026-02-23,BKK_Ladprao,PassionFruit,245,29.0,745.88,0.10583941605839416,True
2026-02-23,BKK_Ladprao,Pineapple,482,36.0,590.4,0.0694980694980695,True
2026-02-23,BKK_Ladprao,Watermelon,739,39.0,558.87,0.05012853470437018,True
2026-02-23,BKK_Sukhumvit,Guava,524,21.0,306.18,0.03853211009174312,True
2026-02-23,BKK_Sukhumvit,MixedBerryPremium,62,5.0,208.45,0.07462686567164178,True
2026-02-23,BKK_Sukhumvit,PassionFruit,396,39.0,1003.0799999999999,0.0896551724137931,True
2026-02-23,BKK_Sukhumvit,Pineapple,780,29.0,475.6,0.03584672435105068,True
2026-02-23,BKK_Sukhumvit,Watermelon,1223,39.0,558.87,0.030903328050713153,True
2026-02-23,Pattaya_Beach,Guava,575,31.0,451.98,0.05115511551155116,True
2026-02-23,Pattaya_Beach,MixedBerryPremium,100,28.0,1167.32,0.21875,True
2026-02-23,Pattaya_Beach,PassionFruit,467,44.0,1131.6799999999998,0.08610567514677103,True
2026-02-23,Pattaya_Beach,Pineapple,931,39.0,639.6,0.04020618556701031,True
2026-02-23,Pattaya_Beach,Watermelon,1352,43.0,616.19,0.03082437275985663,True
2026-02-23,Pattaya_Central,Guava,665,34.0,495.72,0.04864091559370529,True
2026-02-23,Pattaya_Central,MixedBerryPremium,111,36.0,1500.84,0.24489795918367346,True
2026-02-23,Pattaya_Central,PassionFruit,595,43.0,1105.96,0.06739811912225706,True
2026-02-23,Pattaya_Central,Pineapple,1067,47.0,770.8,0.0421903052064632,True
2026-02-23,Pattaya_Central,Watermelon,1593,57.0,816.8100000000001,0.034545454545454546,True
2026-03-02,BKK_Ladprao,Guava,381,34.0,506.94,0.0819277108433735,True
2026-03-02,BKK_Ladprao,MixedBerryPremium,339,123.0,5127.87,0.2662337662337662,True
2026-03-02,BKK_Ladprao,PassionFruit,313,44.0,1048.96,0.12324929971988796,True
2026-03-02,BKK_Ladprao,Pineapple,568,45.0,739.35,0.0734094616639478,True
2026-03-02,BKK_Ladprao,Watermelon,928,41.0,549.4,0.04231166150670795,True
2026-03-02,BKK_Sukhumvit,Guava,587,33.0,492.03,0.0532258064516129,True
2026-03-02,BKK_Sukhumvit,MixedBerryPremium,503,96.0,4002.24,0.16026711185308848,True
2026-03-02,BKK_Sukhumvit,PassionFruit,574,54.0,1287.36,0.08598726114649681,True
2026-03-02,BKK_Sukhumvit,Pineapple,962,38.0,624.34,0.038,True
2026-03-02,BKK_Sukhumvit,Watermelon,1458,40.0,536.0,0.0267022696929239,True
2026-03-02,Pattaya_Beach,Guava,674,36.0,536.76,0.05070422535211268,True
2026-03-02,Pattaya_Beach,MixedBerryPremium,551,148.0,6170.12,0.2117310443490701,True
2026-03-02,Pattaya_Beach,PassionFruit,590,50.0,1192.0,0.078125,True
2026-03-02,Pattaya_Beach,Pineapple,1080,45.0,739.35,0.04,True
2026-03-02,Pattaya_Beach,Watermelon,1665,49.0,656.6,0.028588098016336057,True
2026-03-02,Pattaya_Central,Guava,757,38.0,566.58,0.04779874213836478,True
2026-03-02,Pattaya_Central,MixedBerryPremium,653,159.0,6628.71,0.1958128078817734,True
2026-03-02,Pattaya_Central,PassionFruit,684,51.0,1215.84,0.06938775510204082,True
2026-03-02,Pattaya_Central,Pineapple,1268,49.0,805.07,0.03720577069096431,True
2026-03-02,Pattaya_Central,Watermelon,1974,59.0,790.6,0.029021151008362025,True
2026-03-09,BKK_Ladprao,Guava,365,33.0,477.18,0.0829145728643216,True
2026-03-09,BKK_Ladprao,MixedBerryPremium,274,108.0,4594.32,0.28272251308900526,True
2026-03-09,BKK_Ladprao,PassionFruit,257,44.0,1052.92,0.1461794019933555,True
2026-03-09,BKK_Ladprao,Pineapple,499,35.0,556.8499999999999,0.06554307116104868,True
2026-03-09,BKK_Ladprao,Watermelon,810,46.0,620.54,0.053738317757009345,True
2026-03-09,BKK_Sukhumvit,Guava,527,30.0,433.8,0.05385996409335727,True
2026-03-09,BKK_Sukhumvit,MixedBerryPremium,428,92.0,3913.68,0.17692307692307693,True
2026-03-09,BKK_Sukhumvit,PassionFruit,472,43.0,1028.99,0.08349514563106795,True
2026-03-09,BKK_Sukhumvit,Pineapple,906,38.0,604.5799999999999,0.04025423728813559,True
2026-03-09,BKK_Sukhumvit,Watermelon,1392,48.0,647.52,0.03333333333333333,True
2026-03-09,Pattaya_Beach,Guava,640,33.0,477.18,0.04903417533432392,True
2026-03-09,Pattaya_Beach,MixedBerryPremium,539,110.0,4679.4,0.1694915254237288,True
2026-03-09,Pattaya_Beach,PassionFruit,507,37.0,885.4100000000001,0.06801470588235294,True
2026-03-09,Pattaya_Beach,Pineapple,1019,37.0,588.67,0.035037878787878785,True
2026-03-09,Pattaya_Beach,Watermelon,1528,47.0,634.03,0.029841269841269842,True
2026-03-09,Pattaya_Central,Guava,751,46.0,665.1600000000001,0.05771643663739021,True
2026-03-09,Pattaya_Central,MixedBerryPremium,639,131.0,5572.74,0.17012987012987013,True
2026-03-09,Pattaya_Central,PassionFruit,588,60.0,1435.8000000000002,0.09259259259259259,True
2026-03-09,Pattaya_Central,Pineapple,1206,53.0,843.23,0.04209690230341541,True
2026-03-09,Pattaya_Central,Watermelon,1795,71.0,957.79,0.03804930332261522,True
2026-03-16,BKK_Ladprao,Guava,321,38.0,587.86,0.10584958217270195,True
2026-03-16,BKK_Ladprao,MixedBerryPremium,285,92.0,3933.0,0.2440318302387268,True
2026-03-16,BKK_Ladprao,PassionFruit,267,32.0,801.28,0.10702341137123746,True
2026-03-16,BKK_Ladprao,Pineapple,525,45.0,751.95,0.07894736842105263,True
2026-03-16,BKK_Ladprao,Watermelon,779,41.0,531.77,0.05,True
2026-03-16,BKK_Sukhumvit,Guava,505,30.0,464.09999999999997,0.056074766355140186,True
2026-03-16,BKK_Sukhumvit,MixedBerryPremium,487,145.0,6198.75,0.22943037974683544,True
2026-03-16,BKK_Sukhumvit,PassionFruit,415,29.0,726.1600000000001,0.06531531531531531,True
2026-03-16,BKK_Sukhumvit,Pineapple,910,40.0,668.4,0.042105263157894736,True
2026-03-16,BKK_Sukhumvit,Watermelon,1324,37.0,479.89,0.02718589272593681,True
2026-03-16,Pattaya_Beach,Guava,631,25.0,386.75,0.038109756097560975,True
2026-03-16,Pattaya_Beach,MixedBerryPremium,491,132.0,5643.0,0.21187800963081863,True
2026-03-16,Pattaya_Beach,PassionFruit,489,34.0,851.36,0.06500956022944551,True
2026-03-16,Pattaya_Beach,Pineapple,1011,42.0,701.82,0.039886039886039885,True
2026-03-16,Pattaya_Beach,Watermelon,1506,44.0,570.6800000000001,0.02838709677419355,True
2026-03-16,Pattaya_Central,Guava,716,40.0,618.8,0.05291005291005291,True
2026-03-16,Pattaya_Central,MixedBerryPremium,614,110.0,4702.5,0.15193370165745856,True
2026-03-16,Pattaya_Central,PassionFruit,594,50.0,1252.0,0.07763975155279502,True
2026-03-16,Pattaya_Central,Pineapple,1167,47.0,785.37,0.03871499176276771,True
2026-03-16,Pattaya_Central,Watermelon,1738,58.0,752.26,0.03229398663697105,True
2026-03-23,BKK_Ladprao,Guava,366,39.0,595.53,0.0962962962962963,True
2026-03-23,BKK_Ladprao,MixedBerryPremium,194,117.0,5018.13,0.3762057877813505,True
2026-03-23,BKK_Ladprao,PassionFruit,265,43.0,1003.1899999999999,0.1396103896103896,True
2026-03-23,BKK_Ladprao,Pineapple,566,37.0,598.29,0.06135986733001658,True
2026-03-23,BKK_Ladprao,Watermelon,768,29.0,385.40999999999997,0.03638644918444166,True
2026-03-23,BKK_Sukhumvit,Guava,540,26.0,397.02,0.045936395759717315,True
2026-03-23,BKK_Sukhumvit,MixedBerryPremium,308,73.0,3130.97,0.19160104986876642,True
2026-03-23,BKK_Sukhumvit,PassionFruit,427,34.0,793.22,0.0737527114967462,True
2026-03-23,BKK_Sukhumvit,Pineapple,903,31.0,501.27,0.033190578158458245,True
2026-03-23,BKK_Sukhumvit,Watermelon,1317,44.0,584.76,0.03232916972814107,True
2026-03-23,Pattaya_Beach,Guava,625,31.0,473.37,0.04725609756097561,True
2026-03-23,Pattaya_Beach,MixedBerryPremium,357,89.0,3817.21,0.19955156950672645,True
2026-03-23,Pattaya_Beach,PassionFruit,501,53.0,1236.49,0.09566787003610108,True
2026-03-23,Pattaya_Beach,Pineapple,1085,43.0,695.31,0.038120567375886524,True
2026-03-23,Pattaya_Beach,Watermelon,1525,47.0,624.63,0.02989821882951654,True
2026-03-23,Pattaya_Central,Guava,700,36.0,549.72,0.04891304347826087,True
2026-03-23,Pattaya_Central,MixedBerryPremium,412,105.0,4503.45,0.20309477756286268,True
2026-03-23,Pattaya_Central,PassionFruit,561,57.0,1329.81,0.09223300970873786,True
2026-03-23,Pattaya_Central,Pineapple,1220,41.0,662.97,0.03251387787470262,True
2026-03-23,Pattaya_Central,Watermelon,1750,57.0,757.53,0.03154399557277255,True
2026-03-30,BKK_Ladprao,Guava,414,36.0,528.84,0.08,True
2026-03-30,BKK_Ladprao,MixedBerryPremium,198,75.0,3121.5,0.27472527472527475,True
2026-03-30,BKK_Ladprao,PassionFruit,326,45.0,1057.05,0.12129380053908356,True
2026-03-30,BKK_Ladprao,Pineapple,639,48.0,767.52,0.06986899563318777,True
2026-03-30,BKK_Ladprao,Watermelon,958,55.0,707.85,0.054294175715695954,True
2026-03-30,BKK_Sukhumvit,Guava,653,41.0,602.29,0.059077809798270896,True
2026-03-30,BKK_Sukhumvit,MixedBerryPremium,388,94.0,3912.2799999999997,0.1950207468879668,True
2026-03-30,BKK_Sukhumvit,PassionFruit,529,49.0,1151.01,0.0847750865051903,True
2026-03-30,BKK_Sukhumvit,Pineapple,1058,43.0,687.5699999999999,0.03905540417801998,True
2026-03-30,BKK_Sukhumvit,Watermelon,1576,39.0,501.92999999999995,0.02414860681114551,True
2026-03-30,Pattaya_Beach,Guava,720,40.0,587.6,0.05263157894736842,True
2026-03-30,Pattaya_Beach,MixedBerryPremium,429,89.0,3704.18,0.1718146718146718,True
2026-03-30,Pattaya_Beach,PassionFruit,552,44.0,1033.56,0.0738255033557047,True
2026-03-30,Pattaya_Beach,Pineapple,1245,50.0,799.5,0.03861003861003861,True
2026-03-30,Pattaya_Beach,Watermelon,1811,50.0,643.5,0.026867275658248254,True
2026-03-30,Pattaya_Central,Guava,931,44.0,646.36,0.04512820512820513,True
2026-03-30,Pattaya_Central,MixedBerryPremium,451,98.0,4078.7599999999998,0.1785063752276867,True
2026-03-30,Pattaya_Central,PassionFruit,723,72.0,1691.28,0.09056603773584905,True
2026-03-30,Pattaya_Central,Pineapple,1444,71.0,1135.29,0.04686468646864687,True
2026-03-30,Pattaya_Central,Watermelon,2131,70.0,900.9,0.03180372557928214,True
2026-04-06,BKK_Ladprao,Guava,381,31.0,488.87,0.07524271844660194,True
2026-04-06,BKK_Ladprao,MixedBerryPremium,240,109.0,4518.05,0.3123209169054441,True
2026-04-06,BKK_Ladprao,PassionFruit,328,44.0,1085.48,0.11827956989247312,True
2026-04-06,BKK_Ladprao,Pineapple,639,46.0,619.62,0.06715328467153285,True
2026-04-06,BKK_Ladprao,Watermelon,949,35.0,464.1,0.03556910569105691,True
2026-04-06,BKK_Sukhumvit,Guava,667,33.0,520.41,0.047142857142857146,True
2026-04-06,BKK_Sukhumvit,MixedBerryPremium,395,109.0,4518.05,0.21626984126984128,True
2026-04-06,BKK_Sukhumvit,PassionFruit,540,42.0,1036.14,0.07216494845360824,True
2026-04-06,BKK_Sukhumvit,Pineapple,1113,38.0,511.86,0.03301476976542137,True
2026-04-06,BKK_Sukhumvit,Watermelon,1690,55.0,729.3,0.03151862464183381,True
2026-04-06,Pattaya_Beach,Guava,737,42.0,662.3399999999999,0.05391527599486521,True
2026-04-06,Pattaya_Beach,MixedBerryPremium,424,101.0,4186.450000000001,0.19238095238095237,True
2026-04-06,Pattaya_Beach,PassionFruit,619,59.0,1455.53,0.08702064896755163,True
2026-04-06,Pattaya_Beach,Pineapple,1287,52.0,700.44,0.038834951456310676,True
2026-04-06,Pattaya_Beach,Watermelon,1826,47.0,623.22,0.025093432995194873,True
2026-04-06,Pattaya_Central,Guava,890,45.0,709.65,0.0481283422459893,True
2026-04-06,Pattaya_Central,MixedBerryPremium,537,105.0,4352.25,0.16355140186915887,True
2026-04-06,Pattaya_Central,PassionFruit,753,66.0,1628.22,0.08058608058608059,True
2026-04-06,Pattaya_Central,Pineapple,1444,68.0,915.96,0.04497354497354497,True
2026-04-06,Pattaya_Central,Watermelon,2155,69.0,914.94,0.03102517985611511,True
2026-04-13,BKK_Ladprao,Guava,547,34.0,538.22,0.058519793459552494,True
2026-04-13,BKK_Ladprao,MixedBerryPremium,282,123.0,5312.37,0.3037037037037037,True
2026-04-13,BKK_Ladprao,PassionFruit,381,50.0,1220.0,0.11600928074245939,True
2026-04-13,BKK_Ladprao,Pineapple,770,54.0,714.96,0.06553398058252427,True
2026-04-13,BKK_Ladprao,Watermelon,1198,43.0,570.61,0.0346494762288477,True
2026-04-13,BKK_Sukhumvit,Guava,911,46.0,728.18,0.04806687565308255,True
2026-04-13,BKK_Sukhumvit,MixedBerryPremium,435,99.0,4275.8099999999995,0.1853932584269663,True
2026-04-13,BKK_Sukhumvit,PassionFruit,660,58.0,1415.2,0.0807799442896936,True
2026-04-13,BKK_Sukhumvit,Pineapple,1292,56.0,741.44,0.04154302670623145,True
2026-04-13,BKK_Sukhumvit,Watermelon,2032,63.0,836.01,0.03007159904534606,True
2026-04-13,Pattaya_Beach,Guava,950,41.0,649.03,0.04137235116044399,True
2026-04-13,Pattaya_Beach,MixedBerryPremium,492,112.0,4837.28,0.18543046357615894,True
2026-04-13,Pattaya_Beach,PassionFruit,776,74.0,1805.6,0.08705882352941176,True
2026-04-13,Pattaya_Beach,Pineapple,1487,59.0,781.16,0.03816300129366106,True
2026-04-13,Pattaya_Beach,Watermelon,2205,50.0,663.5,0.022172949002217297,True
2026-04-13,Pattaya_Central,Guava,1144,55.0,870.65,0.045871559633027525,True
2026-04-13,Pattaya_Central,MixedBerryPremium,563,122.0,5269.18,0.1781021897810219,True
2026-04-13,Pattaya_Central,PassionFruit,897,70.0,1708.0,0.07238883143743537,True
2026-04-13,Pattaya_Central,Pineapple,1734,64.0,847.36,0.035595105672969966,True
2026-04-13,Pattaya_Central,Watermelon,2565,86.0,1141.22,0.03244058845718597,True
2026-04-20,BKK_Ladprao,Guava,396,37.0,554.26,0.08545034642032333,True
2026-04-20,BKK_Ladprao,MixedBerryPremium,209,96.0,4227.84,0.31475409836065577,True
2026-04-20,BKK_Ladprao,PassionFruit,284,43.0,1102.09,0.13149847094801223,True
2026-04-20,BKK_Ladprao,Pineapple,637,39.0,545.22,0.057692307692307696,True
2026-04-20,BKK_Ladprao,Watermelon,914,48.0,619.2,0.0498960498960499,True
2026-04-20,BKK_Sukhumvit,Guava,584,28.0,419.44,0.0457516339869281,True
2026-04-20,BKK_Sukhumvit,MixedBerryPremium,333,92.0,4051.68,0.2164705882352941,True
2026-04-20,BKK_Sukhumvit,PassionFruit,497,47.0,1204.61,0.08639705882352941,True
2026-04-20,BKK_Sukhumvit,Pineapple,1027,46.0,643.08,0.04287045666356011,True
2026-04-20,BKK_Sukhumvit,Watermelon,1459,41.0,528.9,0.027333333333333334,True
2026-04-20,Pattaya_Beach,Guava,688,35.0,524.3,0.048409405255878286,True
2026-04-20,Pattaya_Beach,MixedBerryPremium,366,95.0,4183.8,0.20607375271149675,True
2026-04-20,Pattaya_Beach,PassionFruit,558,43.0,1102.0900000000001,0.07154742096505824,True
2026-04-20,Pattaya_Beach,Pineapple,1213,50.0,699.0,0.0395882818685669,True
2026-04-20,Pattaya_Beach,Watermelon,1718,45.0,580.5,0.025524673851389675,True
2026-04-20,Pattaya_Central,Guava,832,44.0,659.12,0.0502283105022831,True
2026-04-20,Pattaya_Central,MixedBerryPremium,421,102.0,4492.08,0.1950286806883365,True
2026-04-20,Pattaya_Central,PassionFruit,702,54.0,1384.02,0.07142857142857142,True
2026-04-20,Pattaya_Central,Pineapple,1409,50.0,699.0,0.03427004797806717,True
2026-04-20,Pattaya_Central,Watermelon,2035,67.0,864.3,0.031874405328258804,True
2026-04-27,BKK_Ladprao,Guava,363,26.0,382.2,0.06683804627249357,True
2026-04-27,BKK_Ladprao,MixedBerryPremium,181,89.0,3942.7,0.3296296296296296,True
2026-04-27,BKK_Ladprao,PassionFruit,266,39.0,955.89,0.12786885245901639,True
2026-04-27,BKK_Ladprao,Pineapple,589,36.0,490.68,0.0576,True
2026-04-27,BKK_Ladprao,Watermelon,941,47.0,619.46,0.04757085020242915,True
2026-04-27,BKK_Sukhumvit,Guava,558,31.0,455.7,0.05263157894736842,True
2026-04-27,BKK_Sukhumvit,MixedBerryPremium,331,84.0,3721.2,0.20240963855421687,True
2026-04-27,BKK_Sukhumvit,PassionFruit,493,40.0,980.4,0.075046904315197,True
2026-04-27,BKK_Sukhumvit,Pineapple,945,42.0,572.46,0.0425531914893617,True
2026-04-27,BKK_Sukhumvit,Watermelon,1529,44.0,579.9200000000001,0.027972027972027972,True
2026-04-27,Pattaya_Beach,Guava,665,36.0,529.2,0.05135520684736091,True
2026-04-27,Pattaya_Beach,MixedBerryPremium,353,71.0,3145.3,0.16745283018867924,True
2026-04-27,Pattaya_Beach,PassionFruit,524,46.0,1127.46,0.08070175438596491,True
2026-04-27,Pattaya_Beach,Pineapple,1095,43.0,586.09,0.037785588752196834,True
2026-04-27,Pattaya_Beach,Watermelon,1697,59.0,777.62,0.033599088838268794,True
2026-04-27,Pattaya_Central,Guava,798,48.0,705.6,0.05673758865248227,True
2026-04-27,Pattaya_Central,MixedBerryPremium,394,107.0,4740.1,0.21357285429141717,True
2026-04-27,Pattaya_Central,PassionFruit,655,62.0,1519.6200000000001,0.08647140864714087,True
2026-04-27,Pattaya_Central,Pineapple,1320,71.0,967.73,0.051042415528396834,True
2026-04-27,Pattaya_Central,Watermelon,2072,56.0,738.08,0.02631578947368421,True
2026-05-04,BKK_Ladprao,Guava,384,32.0,502.71999999999997,0.07692307692307693,True
2026-05-04,BKK_Ladprao,MixedBerryPremium,192,96.0,4329.6,0.3333333333333333,True
2026-05-04,BKK_Ladprao,PassionFruit,266,38.0,892.24,0.125,True
2026-05-04,BKK_Ladprao,Pineapple,601,43.0,624.36,0.06677018633540373,True
2026-05-04,BKK_Ladprao,Watermelon,984,57.0,733.02,0.05475504322766571,True
2026-05-04,BKK_Sukhumvit,Guava,685,35.0,549.85,0.04861111111111111,True
2026-05-04,BKK_Sukhumvit,MixedBerryPremium,329,81.0,3653.1,0.1975609756097561,True
2026-05-04,BKK_Sukhumvit,PassionFruit,479,42.0,986.16,0.08061420345489444,True
2026-05-04,BKK_Sukhumvit,Pineapple,988,37.0,537.24,0.03609756097560975,True
2026-05-04,BKK_Sukhumvit,Watermelon,1696,50.0,643.0,0.0286368843069874,True
2026-05-04,Pattaya_Beach,Guava,735,41.0,644.11,0.05283505154639175,True
2026-05-04,Pattaya_Beach,MixedBerryPremium,343,72.0,3247.2,0.17349397590361446,True
2026-05-04,Pattaya_Beach,PassionFruit,545,53.0,1244.44,0.08862876254180602,True
2026-05-04,Pattaya_Beach,Pineapple,1109,52.0,755.04,0.04478897502153316,True
2026-05-04,Pattaya_Beach,Watermelon,1788,48.0,617.28,0.026143790849673203,True
2026-05-04,Pattaya_Central,Guava,809,38.0,596.98,0.0448642266824085,True
