date,month,kitchen,sku,forecast_units_base,method,coverage_rule,planning_error_pct,recent_realized_price_thb,standard_price_thb,commission_rate_weighted,cost_median,cost_p90,packaging_cost_per_cup_thb,labor_cost_per_cup_thb,waste_rate_base,waste_rate_action,cost_up_pct,forecast_lower_units,forecast_upper_units,prep_target_cups_base,prep_target_cups_lower,prep_target_cups_upper,expected_waste_units_base
2026-09-01,2026-09-01,BKK_Ladprao,Guava,37.000093089768185,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.22899830416249398,47.85507074181193,49.0,0.2740250742751767,10.23,10.763,6,5.5,0.0760176557135851,0.05701324178518882,0.05210166177908104,28.527134518356856,45.47305166117951,40.04415595012597,30.874112145928677,49.21419975432326,3.0440628603577835
2026-11-22,2026-11-01,BKK_Sukhumvit,Guava,52.94444728465925,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.22899830416249398,47.85507074181193,49.0,0.2740250742751767,10.23,10.763,6,5.5,0.04549590536851683,0.034121929026387623,0.05210166177908104,40.82025864165172,65.06863592766678,55.46801483874215,42.765933505410146,68.17009617207415,2.523567554082902
2026-11-23,2026-11-01,BKK_Sukhumvit,Guava,53.94444728465925,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.22899830416249398,47.85507074181193,49.0,0.2740250742751767,10.23,10.763,6,5.5,0.04549590536851683,0.034121929026387623,0.05210166177908104,41.591260337489224,66.29763423182926,56.515679281068174,43.57368456711217,69.45767399502418,2.571231996408926
2026-11-24,2026-11-01,BKK_Sukhumvit,Guava,55.94444728465925,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.22899830416249398,47.85507074181193,49.0,0.2740250742751767,10.23,10.763,6,5.5,0.04549590536851683,0.034121929026387623,0.05210166177908104,43.133263729164234,68.75563084015425,58.61100816572023,45.1891866905162,72.03282964092425,2.666560881060981
2026-11-25,2026-11-01,BKK_Sukhumvit,Guava,56.44444728465925,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.22899830416249398,47.85507074181193,49.0,0.2740250742751767,10.23,10.763,6,5.5,0.04549590536851683,0.034121929026387623,0.05210166177908104,43.51876457708299,69.3701299922355,59.13484038688324,45.59306222136721,72.67661855239926,2.690393102223993
2026-11-26,2026-11-01,BKK_Sukhumvit,Guava,52.94444728465925,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.22899830416249398,47.85507074181193,49.0,0.2740250742751767,10.23,10.763,6,5.5,0.04549590536851683,0.034121929026387623,0.05210166177908104,40.82025864165172,65.06863592766678,55.46801483874215,42.765933505410146,68.17009617207415,2.523567554082902
2026-11-27,2026-11-01,BKK_Sukhumvit,Guava,49.44444728465925,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.22899830416249398,47.85507074181193,49.0,0.2740250742751767,10.23,10.763,6,5.5,0.04549590536851683,0.034121929026387623,0.05210166177908104,38.12175270622045,60.76714186309804,51.801189290601066,39.93880478945307,63.663573791749045,2.3567420059418183
2026-11-28,2026-11-01,BKK_Sukhumvit,Guava,53.44444728465925,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.22899830416249398,47.85507074181193,49.0,0.2740250742751767,10.23,10.763,6,5.5,0.04549590536851683,0.034121929026387623,0.05210166177908104,41.205759489570475,65.68313507974801,55.99184705990516,43.16980903626116,68.81388508354917,2.547399775245914
2026-11-29,2026-11-01,BKK_Sukhumvit,Guava,52.94444728465925,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.22899830416249398,47.85507074181193,49.0,0.2740250742751767,10.23,10.763,6,5.5,0.04549590536851683,0.034121929026387623,0.05210166177908104,40.82025864165172,65.06863592766678,55.46801483874215,42.765933505410146,68.17009617207415,2.523567554082902
2026-11-30,2026-11-01,BKK_Sukhumvit,Guava,53.94444728465925,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.22899830416249398,47.85507074181193,49.0,0.2740250742751767,10.23,10.763,6,5.5,0.04549590536851683,0.034121929026387623,0.05210166177908104,41.591260337489224,66.29763423182926,56.515679281068174,43.57368456711217,69.45767399502418,2.571231996408926
2026-09-01,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,19.153492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.424312042636645,24.882673240641083,23.283984967835764,16.319294117918286,30.248675817753245,4.130492326196901
2026-09-02,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,18.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.073871726246182,24.233113557031544,22.676158880879242,15.893280585471445,29.45903717628704,4.02266623924038
2026-09-03,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,20.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,14.475632991808032,26.831352291469692,25.107463228705328,17.597334715258807,32.61759174215185,4.453970587066465
2026-09-04,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-09-05,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,21.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,15.176513624588958,28.13047165868877,26.323115402618374,18.44936178015249,34.19686902508426,4.669622760979511
2026-09-06,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,19.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.774752359027106,25.532232924250618,23.891811054792285,16.745307650365124,31.038314459219446,4.238318413153422
2026-09-07,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-09-08,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,19.153492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.424312042636645,24.882673240641083,23.283984967835764,16.319294117918286,30.248675817753245,4.130492326196901
2026-09-09,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,18.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.073871726246182,24.233113557031544,22.676158880879242,15.893280585471445,29.45903717628704,4.02266623924038
2026-09-10,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,20.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,14.475632991808032,26.831352291469692,25.107463228705328,17.597334715258807,32.61759174215185,4.453970587066465
2026-09-11,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-09-12,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,21.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,15.176513624588958,28.13047165868877,26.323115402618374,18.44936178015249,34.19686902508426,4.669622760979511
2026-09-13,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,19.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.774752359027106,25.532232924250618,23.891811054792285,16.745307650365124,31.038314459219446,4.238318413153422
2026-09-14,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-09-15,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,19.153492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.424312042636645,24.882673240641083,23.283984967835764,16.319294117918286,30.248675817753245,4.130492326196901
2026-09-16,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,18.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.073871726246182,24.233113557031544,22.676158880879242,15.893280585471445,29.45903717628704,4.02266623924038
2026-09-17,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,20.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,14.475632991808032,26.831352291469692,25.107463228705328,17.597334715258807,32.61759174215185,4.453970587066465
2026-09-18,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-09-19,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,21.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,15.176513624588958,28.13047165868877,26.323115402618374,18.44936178015249,34.19686902508426,4.669622760979511
2026-09-20,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,19.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.774752359027106,25.532232924250618,23.891811054792285,16.745307650365124,31.038314459219446,4.238318413153422
2026-09-21,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-09-22,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,19.153492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.424312042636645,24.882673240641083,23.283984967835764,16.319294117918286,30.248675817753245,4.130492326196901
2026-09-23,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,18.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.073871726246182,24.233113557031544,22.676158880879242,15.893280585471445,29.45903717628704,4.02266623924038
2026-09-24,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,20.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,14.475632991808032,26.831352291469692,25.107463228705328,17.597334715258807,32.61759174215185,4.453970587066465
2026-09-25,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-09-26,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,21.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,15.176513624588958,28.13047165868877,26.323115402618374,18.44936178015249,34.19686902508426,4.669622760979511
2026-09-27,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,19.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.774752359027106,25.532232924250618,23.891811054792285,16.745307650365124,31.038314459219446,4.238318413153422
2026-09-28,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-09-29,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,19.153492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.424312042636645,24.882673240641083,23.283984967835764,16.319294117918286,30.248675817753245,4.130492326196901
2026-09-30,2026-09-01,BKK_Sukhumvit,MixedBerryPremium,18.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.073871726246182,24.233113557031544,22.676158880879242,15.893280585471445,29.45903717628704,4.02266623924038
2026-10-01,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,20.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,14.475632991808032,26.831352291469692,25.107463228705328,17.597334715258807,32.61759174215185,4.453970587066465
2026-10-02,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-10-03,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,21.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,15.176513624588958,28.13047165868877,26.323115402618374,18.44936178015249,34.19686902508426,4.669622760979511
2026-10-04,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,19.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.774752359027106,25.532232924250618,23.891811054792285,16.745307650365124,31.038314459219446,4.238318413153422
2026-10-05,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-10-06,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,19.153492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.424312042636645,24.882673240641083,23.283984967835764,16.319294117918286,30.248675817753245,4.130492326196901
2026-10-07,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,18.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.073871726246182,24.233113557031544,22.676158880879242,15.893280585471445,29.45903717628704,4.02266623924038
2026-10-08,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,20.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,14.475632991808032,26.831352291469692,25.107463228705328,17.597334715258807,32.61759174215185,4.453970587066465
2026-10-09,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-10-10,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,21.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,15.176513624588958,28.13047165868877,26.323115402618374,18.44936178015249,34.19686902508426,4.669622760979511
2026-10-11,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,19.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.774752359027106,25.532232924250618,23.891811054792285,16.745307650365124,31.038314459219446,4.238318413153422
2026-10-12,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-10-13,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,19.153492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.424312042636645,24.882673240641083,23.283984967835764,16.319294117918286,30.248675817753245,4.130492326196901
2026-10-14,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,18.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.073871726246182,24.233113557031544,22.676158880879242,15.893280585471445,29.45903717628704,4.02266623924038
2026-10-15,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,20.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,14.475632991808032,26.831352291469692,25.107463228705328,17.597334715258807,32.61759174215185,4.453970587066465
2026-10-16,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-10-17,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,21.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,15.176513624588958,28.13047165868877,26.323115402618374,18.44936178015249,34.19686902508426,4.669622760979511
2026-10-18,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,19.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.774752359027106,25.532232924250618,23.891811054792285,16.745307650365124,31.038314459219446,4.238318413153422
2026-10-19,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-10-20,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,19.153492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.424312042636645,24.882673240641083,23.283984967835764,16.319294117918286,30.248675817753245,4.130492326196901
2026-10-21,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,18.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.073871726246182,24.233113557031544,22.676158880879242,15.893280585471445,29.45903717628704,4.02266623924038
2026-10-22,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,20.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,14.475632991808032,26.831352291469692,25.107463228705328,17.597334715258807,32.61759174215185,4.453970587066465
2026-10-23,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-10-24,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,21.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,15.176513624588958,28.13047165868877,26.323115402618374,18.44936178015249,34.19686902508426,4.669622760979511
2026-10-25,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,19.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.774752359027106,25.532232924250618,23.891811054792285,16.745307650365124,31.038314459219446,4.238318413153422
2026-10-26,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,17.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,12.372991093465256,22.93399418981247,21.4605067069662,15.041253520577762,27.879759893354635,3.807014065327337
2026-10-27,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,19.153492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.424312042636645,24.882673240641083,23.283984967835764,16.319294117918286,30.248675817753245,4.130492326196901
2026-10-28,2026-10-01,BKK_Sukhumvit,MixedBerryPremium,18.653492641638863,level_weekday_blend,active SKU window only; historical active windows have complete daily rows; no pre-launch zero fill,0.29911936721907467,86.5322130974942,89.0,0.27024767614113815,49.16,53.002,8,7.0,0.17739628040057226,0.1330472103004292,0.07815296989422316,13.073871726246182,24.233113557031544,22.676158880879242,15.893280585471445,29.45903717628704,4.02266623924038
